balance_transaction_id,created_utc,reporting_category,charge_id,payment_method_type,card_funding,payment_metadata[bill_uuid],payment_metadata[copay_passthrough],payment_metadata[recouped_fee],refund_metadata[bill_uuid],refund_metadata[copay_passthrough],refund_metadata[recouped_fee]
txn_3OrJ8mKA296nhejw0MRlLJXQ,2024-03-06 21:25:04,charge,py_3OrJ8mKA296nhejw0jQBFXPi,us_bank_account,,9762706f-c819-488e-8924-985699cf7287,560.00,0.00,,,
txn_1OrSELKA296nhejwIiwJkhYE,2024-03-06 21:42:28,refund,py_3OhBDWKA296nhejw0jygSxif,us_bank_account,,b914a4a2-b245-4e88-b412-44ffcd3834d9,1340.00,0.00,102f8102-edf9-4a3b-97fd-ef67fc3ea4fe,-1340.00,0.00
txn_3OrSEWKA296nhejw1qnG658J,2024-03-07 00:16:05,charge,py_3OrSEWKA296nhejw1qVrZg5L,us_bank_account,,de4cbc5b-72cc-4322-9f4e-31f3631e1efd,11124.99,0.00,,,
txn_1OrWXDKA296nhejwVDCZpRqO,2024-03-07 02:18:15,transfer,,,,,,,,,
txn_1OrWZPKA296nhejwDMpOcLup,2024-03-07 02:20:30,transfer,,,,,,,,,
txn_1OrXBoKA296nhejwsPbZLppr,2024-03-07 03:00:12,transfer,,,,,,,,,
txn_1Org2uKA296nhejwbLqzOxNh,2024-03-07 12:27:36,transfer,,,,,,,,,
txn_1Org8rKA296nhejwPKzD4O0Y,2024-03-07 12:33:45,transfer,,,,,,,,,
txn_1OrgDsKA296nhejwFDku1i63,2024-03-07 12:38:56,transfer,,,,,,,,,
txn_1OrgYBKA296nhejwjmGws8KS,2024-03-07 12:59:55,transfer,,,,,,,,,
txn_1OrgcYKA296nhejwNdurpkre,2024-03-07 13:04:26,transfer,,,,,,,,,
txn_1OrgcYKA296nhejwYtbwgFzZ,2024-03-07 13:04:26,transfer,,,,,,,,,
txn_1Orge2KA296nhejwmp2Nq2c9,2024-03-07 13:05:58,transfer,,,,,,,,,
txn_1OrgrVKA296nhejwtA6mVpCH,2024-03-07 13:19:53,transfer,,,,,,,,,
txn_1Orgt8KA296nhejw2ppqX8MJ,2024-03-07 13:21:34,transfer,,,,,,,,,
txn_1OrgwHKA296nhejwDXIW4XfG,2024-03-07 13:24:48,transfer,,,,,,,,,
txn_3Orh1mKA296nhejw1Y9pC0j0,2024-03-07 13:30:31,charge,ch_3Orh1mKA296nhejw1OPIQxVY,card,prepaid,1ce29996-bd4f-40c3-b30a-f7a2e4d37a5f,50.00,1.50,,,
txn_3Orh1nKA296nhejw08gmoGTr,2024-03-07 13:30:31,charge,ch_3Orh1nKA296nhejw0LCtgRSL,card,prepaid,e0b61e5b-2f05-4dde-8866-150ff58d514e,68.36,2.05,,,
txn_3Orh1pKA296nhejw0XYex7RO,2024-03-07 13:30:33,charge,ch_3Orh1pKA296nhejw0Ral0zU5,card,credit,068feeec-325f-47f2-b854-033c8d7611e9,70.84,2.13,,,
txn_3Orh1pKA296nhejw1HFwnV4k,2024-03-07 13:30:34,charge,ch_3Orh1pKA296nhejw1NZjcClI,card,prepaid,b1b30f9c-b19c-4724-8807-a4a72e8d9e67,10.00,0.30,,,
txn_3Orh1rKA296nhejw0xltaIoV,2024-03-07 13:30:35,charge,ch_3Orh1rKA296nhejw0nbUVMNB,card,credit,3aa25307-7143-4330-b218-0ad94234d7c2,79.20,2.38,,,
txn_3Orh1sKA296nhejw1yucpAij,2024-03-07 13:30:36,charge,ch_3Orh1sKA296nhejw1M8CxrKo,card,credit,ed7865c5-19f7-43fb-a3e0-e8b2e3fe6587,1633.78,49.01,,,
txn_3Orh1tKA296nhejw1tafKIZI,2024-03-07 13:30:37,charge,ch_3Orh1tKA296nhejw1e0SqMXF,card,credit,2a255ace-dd31-4874-aa90-c61d2704fab7,163.78,4.91,,,
txn_3Orh1wKA296nhejw1IahErop,2024-03-07 13:30:40,charge,ch_3Orh1wKA296nhejw14vmJVvV,card,credit,a6c27974-6aac-4ecd-b77d-a9e4230f856b,200.00,6.00,,,
txn_3Orh1xKA296nhejw143ckDvr,2024-03-07 13:30:42,charge,ch_3Orh1xKA296nhejw1ZpbKAfT,card,credit,41bcf710-b252-45b4-bca9-6da4679aa451,200.00,6.00,,,
txn_3Orh1zKA296nhejw0uk8SqGz,2024-03-07 13:30:43,charge,ch_3Orh1zKA296nhejw0ZtYyLXd,card,prepaid,4dd86b13-6e14-4725-a500-922272e6144a,587.22,17.62,,,
txn_1OrhDEKA296nhejwmrdVnFXT,2024-03-07 13:42:20,transfer,,,,,,,,,
txn_1OrhE0KA296nhejwH7EKH7cw,2024-03-07 13:43:07,transfer,,,,,,,,,
txn_1OrhOhKA296nhejwvRDcijoQ,2024-03-07 13:54:11,transfer,,,,,,,,,
txn_1OrhgAKA296nhejw7QT3sPv8,2024-03-07 14:12:14,transfer,,,,,,,,,
txn_1OrhgoKA296nhejw6224ykYj,2024-03-07 14:12:54,transfer,,,,,,,,,
txn_1OrhxXKA296nhejw2CKneBmy,2024-03-07 14:30:11,transfer,,,,,,,,,
txn_1OrhxXKA296nhejw7RLWMLUu,2024-03-07 14:30:11,transfer,,,,,,,,,
txn_1OrhxZKA296nhejwKeh5S6MH,2024-03-07 14:30:13,transfer,,,,,,,,,
txn_1OrhxgKA296nhejw53lnSUW4,2024-03-07 14:30:20,transfer,,,,,,,,,
txn_1OrhxpKA296nhejwf8gtCV5S,2024-03-07 14:30:29,transfer,,,,,,,,,
txn_3OhXgQKA296nhejw1XvtJLTs,2024-03-07 15:08:55,refund,ch_3OhXgQKA296nhejw1atHXLG6,card,credit,d3de7e45-e96f-46ab-9aeb-24f60b1e7493,1600.00,48.00,bcbdb93f-e82c-41fc-a0fa-661c082b25fc,-68.00,-2.04
txn_3OmcMVKA296nhejw0WO9mvOG,2024-03-07 16:05:42,refund,ch_3OmcMVKA296nhejw0XIPkR1G,card,credit,9378cca0-269b-4fb2-8ba0-fc7e33bcfb74,360.00,10.80,d70d83a7-c7fb-4e9a-b17f-e5d4ac2f8caf,-360.00,-10.80
txn_3OriZ2KA296nhejw0G8zYTrX,2024-03-07 21:03:02,charge,py_3OriZ2KA296nhejw0VXe0t4b,us_bank_account,,c6b5d964-0237-4ab8-8162-5a29f8ef1303,1668.00,0.00,,,
txn_3OrXBqKA296nhejw1gKyFACh,2024-03-07 21:05:01,charge,py_3OrXBqKA296nhejw1iORhWXj,us_bank_account,,2c3ad472-ef94-4c71-aac0-8e85356170f9,116.10,0.00,,,
txn_3OrXBsKA296nhejw1U61XR9A,2024-03-07 21:05:01,charge,py_3OrXBsKA296nhejw1x1QHfFt,us_bank_account,,2bf46b33-f3e7-46da-b81a-50c42c6e915a,73.26,0.00,,,
txn_3OrXC1KA296nhejw1KuHYKNt,2024-03-07 21:05:01,charge,py_3OrXC1KA296nhejw1N1AEU0I,us_bank_account,,4f030496-1dc6-484e-9805-108f56f37bcf,106.27,0.00,,,
txn_3OrXBxKA296nhejw1YXb9sSx,2024-03-07 21:05:02,charge,py_3OrXBxKA296nhejw17Ikdsgp,us_bank_account,,1c2f73f9-bee3-449b-866b-ccd79364a8c3,62.00,0.00,,,
txn_3OrXC4KA296nhejw0dIYPlbx,2024-03-07 21:05:02,charge,py_3OrXC4KA296nhejw0xRGnLtX,us_bank_account,,d904997a-417a-4582-bbae-1589b3d5d48b,4012.00,0.00,,,
txn_3OrXC5KA296nhejw1iTE4ayp,2024-03-07 21:05:02,charge,py_3OrXC5KA296nhejw1XHPziaK,us_bank_account,,33beb3a7-097c-451b-b5ef-6c73156b5977,1455.22,0.00,,,
txn_3OrXC9KA296nhejw00P99FXE,2024-03-07 21:05:02,charge,py_3OrXC9KA296nhejw08rvDBMt,us_bank_account,,3be8cef1-c706-4db5-88be-52e5e444671c,1906.00,0.00,,,
txn_3OrXBuKA296nhejw1zDebzcb,2024-03-07 21:05:03,charge,py_3OrXBuKA296nhejw1wGoRGjg,us_bank_account,,2df3a64e-4812-4e98-b8d8-2aa19c55f625,102.60,0.00,,,
txn_3OrXC0KA296nhejw0eJue6Uc,2024-03-07 21:05:03,charge,py_3OrXC0KA296nhejw00LloVld,us_bank_account,,c0c5bf26-cdf6-4c6a-b82e-ab45b1bc1960,102.55,0.00,,,
txn_3OrjSAKA296nhejw0KmsmYc5,2024-03-07 21:08:11,charge,py_3OrjSAKA296nhejw01v0diA1,us_bank_account,,36911ff3-83c2-4ab5-9af1-0d926a85d8e4,440.00,0.00,,,
txn_3Ori3HKA296nhejw0C6zfiCC,2024-03-07 21:13:25,charge,py_3Ori3HKA296nhejw0G0KvrNn,us_bank_account,,01eb1957-2414-46f7-b534-902573d0662a,216.18,0.00,,,
txn_3OrhyIKA296nhejw1BbnQ0yJ,2024-03-07 21:13:31,charge,py_3OrhyIKA296nhejw1ZJpi9yW,us_bank_account,,b5a61779-1f31-437e-9c2b-f9bac45871cf,1555.00,0.00,,,
txn_3Ori2zKA296nhejw0btMoTLk,2024-03-07 21:13:34,charge,py_3Ori2zKA296nhejw04pXqvvO,us_bank_account,,211d2d4b-3d3d-493e-91cf-84c14f61a77e,1906.00,0.00,,,
txn_3OrhyFKA296nhejw1533BwS1,2024-03-07 21:13:46,charge,py_3OrhyFKA296nhejw1sGD8Nfg,us_bank_account,,592572d9-a881-4d3d-b6c6-bd819e804ffb,2608.00,0.00,,,
txn_3OrhyCKA296nhejw0ZsDgabt,2024-03-07 21:13:52,charge,py_3OrhyCKA296nhejw0BctyyVR,us_bank_account,,b3e6ad42-c865-4c73-a526-22a07f09b717,280.76,0.00,,,
txn_3Orh1xKA296nhejw0isrqZJD,2024-03-07 21:14:06,charge,py_3Orh1xKA296nhejw0nh5SB5N,us_bank_account,,10588420-f35f-4734-b54a-22fd31a2dfa2,2989.58,0.00,,,
txn_3Orh1zKA296nhejw19nCUrk7,2024-03-07 21:14:16,charge,py_3Orh1zKA296nhejw15kujRIY,us_bank_account,,1b013d90-9375-4037-94f8-312804d0429e,60.00,0.00,,,
txn_3Orh1vKA296nhejw1rYv5JDn,2024-03-07 21:14:24,charge,py_3Orh1vKA296nhejw1cinJxd9,us_bank_account,,f483f307-a74f-4015-91b4-8a5b43314384,10.70,0.00,,,
txn_3OrXBtKA296nhejw1aXwpdLq,2024-03-07 21:14:32,charge,py_3OrXBtKA296nhejw1s9sBYz0,us_bank_account,,7b3ca429-7830-4016-ba07-cce20f3786d2,235.20,0.00,,,
txn_3Orh1uKA296nhejw0WVMatJZ,2024-03-07 21:14:36,charge,py_3Orh1uKA296nhejw0DVIWfXd,us_bank_account,,19b103bc-c064-4ed1-92e5-90b027c8f32b,1120.00,0.00,,,
txn_3OrXBxKA296nhejw1AQ4EAep,2024-03-07 21:14:42,charge,py_3OrXBxKA296nhejw1QRlQ9w8,us_bank_account,,e2c5c1b7-d641-4d88-ad3a-028130c22daf,2531.11,0.00,,,
txn_3OrXC6KA296nhejw055nboe3,2024-03-07 21:14:47,charge,py_3OrXC6KA296nhejw0pnSadY6,us_bank_account,,cd426ede-33ce-4b51-9bc1-dc03545b0ee2,201.60,0.00,,,
txn_3OrXBkKA296nhejw0L5jHJvI,2024-03-07 21:14:48,charge,py_3OrXBkKA296nhejw0mkEqDKP,us_bank_account,,4680c47e-00da-4d14-b7de-5e5c0ec117d4,39.18,0.00,,,
txn_3OrXC3KA296nhejw0ptDJhmO,2024-03-07 21:15:05,charge,py_3OrXC3KA296nhejw0lHSyG82,us_bank_account,,134315c8-a6f3-49aa-b4e9-64a28a760f43,175.96,0.00,,,
txn_3Orh1xKA296nhejw0bZuyKPw,2024-03-07 21:15:38,charge,py_3Orh1xKA296nhejw0OkJxgop,us_bank_account,,22e8a39f-3a30-4598-9bd6-bfd217e1bdcf,60.00,0.00,,,
txn_3Orh1zKA296nhejw0QDfsAqZ,2024-03-07 21:15:38,charge,py_3Orh1zKA296nhejw0X6clvgZ,us_bank_account,,b24df895-6bae-4168-9e85-7f56f71e6818,200.00,0.00,,,
txn_3Orh22KA296nhejw1ME3CRYp,2024-03-07 21:15:38,charge,py_3Orh22KA296nhejw1ntUAMv0,us_bank_account,,eec0c46d-29ad-4e5d-972e-e36c6c92e601,790.14,0.00,,,
txn_3Orh1uKA296nhejw07svC9WI,2024-03-07 21:15:40,charge,py_3Orh1uKA296nhejw0RKhikEt,us_bank_account,,1b8d7570-dc76-413a-be6f-27696cf0dbf7,1600.00,0.00,,,
txn_3Orhy7KA296nhejw06kEDGRa,2024-03-07 21:17:06,charge,py_3Orhy7KA296nhejw0ebdtamP,us_bank_account,,914fc7ad-03cd-4da9-961b-908903fa12e1,2282.83,0.00,,,
txn_3OrhyCKA296nhejw17HNnBUD,2024-03-07 21:17:06,charge,py_3OrhyCKA296nhejw1xj6oK4B,us_bank_account,,40d7e372-0ca7-4d0f-be81-7e88e6ed5b74,1486.55,0.00,,,
txn_3Orhy9KA296nhejw1rmhYwxB,2024-03-07 21:17:07,charge,py_3Orhy9KA296nhejw1wthkJwC,us_bank_account,,942744fb-9e61-487b-a484-0751a95ec15a,1869.02,0.00,,,
txn_3OrhyFKA296nhejw0TwBQHQE,2024-03-07 21:17:07,charge,py_3OrhyFKA296nhejw0szRMvsd,us_bank_account,,8e45ac74-086e-4d5e-8cde-bc2b12c3eb9c,1786.26,0.00,,,
txn_3OrhyIKA296nhejw1vESfUN9,2024-03-07 21:17:07,charge,py_3OrhyIKA296nhejw1GiuE8Bd,us_bank_account,,df0faf1b-5ea4-4e66-b6f3-c7ca5c278238,3524.24,0.00,,,
txn_3Ori2mKA296nhejw1eaKyTEQ,2024-03-07 21:17:21,charge,py_3Ori2mKA296nhejw1rj1H4le,us_bank_account,,410fe86d-cf94-4ed2-b9e9-6eb7f55a0cf0,102.55,0.00,,,
txn_1OroLGKA296nhejwnTKTdSw0,2024-03-07 21:19:05,transfer_reversal,,,,,,,,,
txn_3OrhxbKA296nhejw1cQemzna,2024-03-07 21:20:11,charge,py_3OrhxbKA296nhejw1dhLYUWP,us_bank_account,,b2d8af7a-6ce1-41ac-aa0c-c6d64e12d130,360.00,0.00,,,
txn_3OrhxcKA296nhejw0eD6c1cL,2024-03-07 21:20:11,charge,py_3OrhxcKA296nhejw0kDsfNjK,us_bank_account,,3e53dcb9-9bbe-464e-91ba-e1341bd59237,460.00,0.00,,,
txn_3OrhxMKA296nhejw1NQtn70X,2024-03-07 21:20:12,charge,py_3OrhxMKA296nhejw1rYxPtXL,us_bank_account,,a4313218-9121-4234-8f34-b93948ed1fe9,0.99,0.00,,,
txn_3OrhxTKA296nhejw0pMSG1MM,2024-03-07 21:20:12,charge,py_3OrhxTKA296nhejw0Iz6izAv,us_bank_account,,5c5dab3e-4c73-4e75-913f-27e7bb618430,6.72,0.00,,,
txn_3OrhxKKA296nhejw0CGVv4S2,2024-03-07 21:20:13,charge,py_3OrhxKKA296nhejw0fF1ULlo,us_bank_account,,c89ca8d5-9537-4a56-b027-93056bbe6a29,106.27,0.00,,,
txn_3OrhxRKA296nhejw1O6nbaJ8,2024-03-07 21:20:13,charge,py_3OrhxRKA296nhejw1zD5ciu8,us_bank_account,,7aa9e49a-3fca-4afd-9261-d68ac7eed039,76.27,0.00,,,
txn_3OrhxSKA296nhejw1VRfCULt,2024-03-07 21:20:13,charge,py_3OrhxSKA296nhejw1t36wTT9,us_bank_account,,e2355fef-7d52-406a-b51b-26ed5c963a78,63.94,0.00,,,
txn_3OrhxZKA296nhejw1yhrGRDm,2024-03-07 21:20:14,charge,py_3OrhxZKA296nhejw1yrg8GwY,us_bank_account,,40c334ab-b8de-442a-a986-6a086692d23b,106.27,0.00,,,
txn_3OrhxfKA296nhejw0rz0R7zJ,2024-03-07 21:20:14,charge,py_3OrhxfKA296nhejw0IROZ67D,us_bank_account,,ba2ff9a9-ed99-4779-86f9-5bcee1c058e3,118.80,0.00,,,
txn_3OrhxkKA296nhejw1Ns6Fodw,2024-03-07 21:20:14,charge,py_3OrhxkKA296nhejw1exovImK,us_bank_account,,b2c8700e-2992-48be-b1e3-3aaf2e7cefea,313.60,0.00,,,
txn_3OrhxmKA296nhejw1T25MSf6,2024-03-07 21:20:15,charge,py_3OrhxmKA296nhejw1IbAXmIu,us_bank_account,,2ec4d503-56fa-4157-9192-ef204a3eaad7,170.82,0.00,,,
txn_3OrhxqKA296nhejw1sojWuz7,2024-03-07 21:20:15,charge,py_3OrhxqKA296nhejw1WJt9RHv,us_bank_account,,edef3dcf-3e89-4625-9ab6-71626b925436,235.20,0.00,,,
txn_3Orhy6KA296nhejw0rGKGNtW,2024-03-07 21:20:16,charge,py_3Orhy6KA296nhejw060skJWH,us_bank_account,,fc7870be-f7f1-4fcf-ab3b-24caf38f2f09,1204.00,0.00,,,
txn_1OroMwKA296nhejw4Va3L4eM,2024-03-07 21:20:50,transfer_reversal,,,,,,,,,
txn_3OrnmcKA296nhejw1XxJDRRc,2024-03-08 00:12:19,charge,py_3OrnmcKA296nhejw1BVcT1iL,us_bank_account,,0085f0c4-5a03-49ad-adff-a516c2c6ee20,45.93,0.00,,,
txn_3Ornq9KA296nhejw1hu6TcZe,2024-03-08 00:12:28,charge,py_3Ornq9KA296nhejw1wb2ApvH,us_bank_account,,529c8ed0-e22a-4c9b-bc15-afcc028b9653,57.27,0.00,,,
txn_3Ornp7KA296nhejw0Wcb0da3,2024-03-08 00:13:48,charge,py_3Ornp7KA296nhejw0LLwFoF3,us_bank_account,,ee701604-1ce4-4ac7-ac98-019384908672,136.80,0.00,,,
txn_1Os2MKKA296nhejw37fgUWon,2024-03-08 12:17:08,transfer,,,,,,,,,
txn_1Os2QsKA296nhejwrTfA3FNy,2024-03-08 12:21:49,transfer,,,,,,,,,
txn_1Os2WqKA296nhejwb423Dnke,2024-03-08 12:28:00,transfer,,,,,,,,,
txn_1Os2ZEKA296nhejwXYDQ3uCo,2024-03-08 12:30:28,transfer,,,,,,,,,
txn_1Os2a2KA296nhejwahCQxLX0,2024-03-08 12:31:18,transfer,,,,,,,,,
txn_3Os3VJKA296nhejw1SK9iepR,2024-03-08 13:30:29,charge,ch_3Os3VJKA296nhejw1ZThuxoi,card,prepaid,268d47aa-fa6c-413c-883e-703344897a6e,1805.46,54.16,,,
txn_3Os3VJKA296nhejw1ZLtwhWU,2024-03-08 13:30:29,charge,ch_3Os3VJKA296nhejw1L8t4mjz,card,credit,88814511-c662-4b40-9f1a-21801cf8fd86,200.00,6.00,,,
txn_3Os3VOKA296nhejw0Qurd5k3,2024-03-08 13:30:35,charge,ch_3Os3VOKA296nhejw0k6BTqXp,card,prepaid,8a4b4105-2c81-4bcf-bdb6-d4e79c20d1dc,105.30,3.16,,,
txn_3Os3VOKA296nhejw0fV9thY7,2024-03-08 13:30:35,charge,ch_3Os3VOKA296nhejw0pObH7Gf,card,prepaid,59437233-067a-40e6-b1a5-590ef62ede56,270.00,8.10,,,
txn_3Os7yPKA296nhejw0RjBfXn2,2024-03-08 18:16:49,charge,ch_3Os7yPKA296nhejw0rJklmcH,card,credit,63408360-a6e2-4cfc-ab50-8589fe66bd3c,1955.31,58.66,,,
txn_1OsA97KA296nhejwDqkf2Aq1,2024-03-08 20:36:00,refund,py_3OaI9gKA296nhejw0A4YYfql,us_bank_account,,6a6d43c7-8fcb-449d-8968-b652ab8e40df,700.00,0.00,c1c5843d-6056-4a30-9285-d1b776e47176,-29.18,0.00
txn_3OsPysKA296nhejw0u4X6YoK,2024-03-09 13:30:30,charge,ch_3OsPysKA296nhejw0TY6VyZw,card,prepaid,76d566cd-0eb6-476c-abc7-12637f42dde8,56.97,1.71,,,
txn_3OsPywKA296nhejw19dLPGrR,2024-03-09 13:30:34,charge,ch_3OsPywKA296nhejw1565Kly6,card,credit,43190bf1-6468-4fb6-96bf-bbc9cce596dc,166.03,4.98,,,
txn_3OsPyyKA296nhejw1EsAinvb,2024-03-09 13:30:36,charge,ch_3OsPyyKA296nhejw1BTW4v5D,card,credit,31973e5d-9ea2-4d18-9d9f-6f4b17786d44,200.00,6.00,,,
txn_3OsA97KA296nhejw00TtgIiV,2024-03-10 20:03:18,charge,py_3OsA97KA296nhejw0I7E8RMY,us_bank_account,,e9fd2e86-33a5-44c3-93e7-d1723026ab32,429.18,0.00,,,
txn_3Os8AbKA296nhejw0dgbtV65,2024-03-10 20:03:23,charge,py_3Os8AbKA296nhejw0nev6vRw,us_bank_account,,8ab2a4ad-f315-4797-b9bc-d4dbf6a364ce,800.00,0.00,,,
txn_3OsQ01KA296nhejw1oONfZFh,2024-03-10 20:04:19,charge,py_3OsQ01KA296nhejw1XMgSDKq,us_bank_account,,43c78aa4-b547-4bc2-99e8-be8babd87639,180.57,0.00,,,
txn_3OsQ0IKA296nhejw1mOKRlCo,2024-03-10 20:04:28,charge,py_3OsQ0IKA296nhejw14ocTIUJ,us_bank_account,,ce233a84-459e-4f10-a14e-a4d0b906c60c,1906.00,0.00,,,
txn_3OsQ0BKA296nhejw0qfDeQpa,2024-03-10 20:04:46,charge,py_3OsQ0BKA296nhejw0nSWeb4R,us_bank_account,,e00b20c7-22ee-4579-9061-314794d9cc6b,63.94,0.00,,,
txn_3OsQ0EKA296nhejw1agFS5NI,2024-03-10 20:04:49,charge,py_3OsQ0EKA296nhejw1NV8B8Dg,us_bank_account,,604e68e7-f4b3-4d62-a8c6-1c0b10842c73,375.00,0.00,,,
txn_3Os8cHKA296nhejw01hJvrEJ,2024-03-10 20:18:02,charge,py_3Os8cHKA296nhejw0Q8qfj5W,us_bank_account,,f061da78-e173-49af-8d89-77eece0d41d7,6250.00,0.00,,,
txn_3Os3U5KA296nhejw01Dy0xwY,2024-03-10 20:18:38,charge,py_3Os3U5KA296nhejw0WCftQJK,us_bank_account,,d5a18378-f05e-43f9-a8ef-6141570ec4ae,162.65,0.00,,,
txn_3Os3VOKA296nhejw1305x3ux,2024-03-10 20:18:38,charge,py_3Os3VOKA296nhejw1hgZ9wme,us_bank_account,,10dc0161-73b6-4f5e-bf8e-99e849f102f2,89.60,0.00,,,
txn_3Os3UBKA296nhejw0JzTm5XT,2024-03-10 20:18:39,charge,py_3Os3UBKA296nhejw0qlQasMv,us_bank_account,,2707d27b-41d9-443d-89b7-646a75946b45,53.50,0.00,,,
txn_3Os3UKKA296nhejw0HvgBZVA,2024-03-10 20:18:40,charge,py_3Os3UKKA296nhejw0kLydP5M,us_bank_account,,2b58fed5-424d-4273-a411-343fd6317314,162.00,0.00,,,
txn_3Os3VNKA296nhejw0jwJ9Ncc,2024-03-10 20:18:40,charge,py_3Os3VNKA296nhejw0A33pjgH,us_bank_account,,961bfbb5-691e-48ee-8f92-0e7457dc45af,200.00,0.00,,,
txn_3Os3UFKA296nhejw1RNKTeAY,2024-03-10 20:18:41,charge,py_3Os3UFKA296nhejw1RaHcdTc,us_bank_account,,4c916466-2fb7-4c31-bcb5-244eab534ad3,6.97,0.00,,,
txn_3OsPysKA296nhejw0CJ3CZeA,2024-03-10 20:20:13,charge,py_3OsPysKA296nhejw0BZNyB8z,us_bank_account,,ce43348f-a73c-4008-bc77-8a1d61306668,91.60,0.00,,,
txn_3OsPysKA296nhejw1AD6nEG2,2024-03-10 20:20:13,charge,py_3OsPysKA296nhejw1w2AgCSo,us_bank_account,,9b576379-b3ec-49ac-a390-7a619375c26e,200.00,0.00,,,
txn_3OsPyvKA296nhejw1RyCdnt5,2024-03-10 20:20:14,charge,py_3OsPyvKA296nhejw1E99rKWR,us_bank_account,,7a7df003-6f9f-4d61-a4ad-e0b178aadf98,8.40,0.00,,,
txn_3OsPytKA296nhejw0nDAhXSV,2024-03-10 20:20:16,charge,py_3OsPytKA296nhejw0BI4Azi1,us_bank_account,,995440c9-b1df-47b7-91e9-b96b197cff9e,200.00,0.00,,,
txn_3OsQ0EKA296nhejw0tWIu38W,2024-03-10 20:20:18,charge,py_3OsQ0EKA296nhejw0UTV3cOw,us_bank_account,,4970df45-26ba-4c28-9005-720cc855b381,94.50,0.00,,,
txn_3OsQ08KA296nhejw1OL23NFH,2024-03-10 20:20:21,charge,py_3OsQ08KA296nhejw1Qr0odu9,us_bank_account,,a8116930-94f9-4c94-abd4-34340c6fc517,56.97,0.00,,,
txn_3OsQ06KA296nhejw0KUr0Dru,2024-03-10 20:20:22,charge,py_3OsQ06KA296nhejw0a8RpH7D,us_bank_account,,ba7f5973-f32a-43f1-bc74-5f367b34cc72,3.50,0.00,,,
txn_3OsQ0CKA296nhejw176iwF5W,2024-03-10 20:20:23,charge,py_3OsQ0CKA296nhejw13z9yDh0,us_bank_account,,144051a8-6fd8-4fc8-8883-c6832c7b42e2,63.94,0.00,,,
txn_3OsQ0HKA296nhejw09KhNl5V,2024-03-10 20:20:24,charge,py_3OsQ0HKA296nhejw0wbYZQPm,us_bank_account,,6478940b-0755-4ba0-a8a7-82829dcd39f6,793.13,0.00,,,
txn_3Os3aXKA296nhejw1gDUApoQ,2024-03-10 20:20:53,charge,py_3Os3aXKA296nhejw1nCDkcvn,us_bank_account,,4c858c2b-153a-4624-8745-8cee173f744b,1906.00,0.00,,,
txn_3Os3U1KA296nhejw0Bar7gwT,2024-03-10 20:26:24,charge,py_3Os3U1KA296nhejw0lg6wLWI,us_bank_account,,2beea364-ac19-4b77-93a9-0d38d42cf757,76.10,0.00,,,
txn_3Os3VLKA296nhejw1gneXr6M,2024-03-10 20:26:24,charge,py_3Os3VLKA296nhejw1KHJFZxl,us_bank_account,,bd29c59e-d735-4492-a07f-4688082601d2,50.00,0.00,,,
txn_3Os3VMKA296nhejw1btiUpAN,2024-03-10 20:26:24,charge,py_3Os3VMKA296nhejw1MRJtFwx,us_bank_account,,8f826d5f-06e2-4034-bd17-868b424905c5,70.84,0.00,,,
txn_3Oqbb8KA296nhejw10QN1ayn,2024-03-11 09:56:55,refund,ch_3Oqbb8KA296nhejw1CM5nm8d,card,credit,98ca3aad-9281-49bb-b68d-9d2993553d41,1080.00,32.40,1baeaa86-b28b-49fe-86d3-ef16687636d0,-1080.00,-32.40
txn_1Ot7hNKA296nhejwZe6SIAsd,2024-03-11 12:11:21,transfer,,,,,,,,,
txn_1Ot7hVKA296nhejwxJt1qc5a,2024-03-11 12:11:29,transfer,,,,,,,,,
txn_1Ot7hbKA296nhejwc5UQCy1q,2024-03-11 12:11:35,transfer,,,,,,,,,
txn_1Ot7j4KA296nhejwSBTtMKAl,2024-03-11 12:13:06,transfer,,,,,,,,,
txn_1Ot7jJKA296nhejwQ3UaTwYf,2024-03-11 12:13:20,transfer,,,,,,,,,
txn_1Ot7jjKA296nhejwE5bROxqW,2024-03-11 12:13:46,transfer,,,,,,,,,
txn_1Ot7jsKA296nhejwjCckJT1C,2024-03-11 12:13:56,transfer,,,,,,,,,
txn_1Ot7jwKA296nhejwfUfwFG6D,2024-03-11 12:14:00,transfer,,,,,,,,,
txn_1Ot7k1KA296nhejww1GalAlS,2024-03-11 12:14:05,transfer,,,,,,,,,
txn_1Ot7kmKA296nhejwyaIvpA7e,2024-03-11 12:14:51,transfer,,,,,,,,,
txn_1Ot7kpKA296nhejwntIvaY3a,2024-03-11 12:14:55,transfer,,,,,,,,,
txn_1Ot7lBKA296nhejwasmDAKt9,2024-03-11 12:15:17,transfer,,,,,,,,,
txn_1Ot7mLKA296nhejwXFHiRayg,2024-03-11 12:16:29,transfer,,,,,,,,,
txn_1Ot7mnKA296nhejwwjtn7kZI,2024-03-11 12:16:57,transfer,,,,,,,,,
txn_1Ot7nfKA296nhejwJNm9UEk4,2024-03-11 12:17:50,transfer,,,,,,,,,
txn_1Ot7pUKA296nhejwxVNTq475,2024-03-11 12:19:44,transfer,,,,,,,,,
txn_1Ot7plKA296nhejwkdqJAJ23,2024-03-11 12:20:00,transfer,,,,,,,,,
txn_1Ot7qiKA296nhejwBCf29cjO,2024-03-11 12:21:00,transfer,,,,,,,,,
